kills,actions,timer,hits_taken,total_damage_taken,hit_miss_ratio,token,created_at
11.0,37,205,0.0,0.0,1.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:25:28 UTC
11.0,37,210,0.0,0.0,1.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:25:33 UTC
11.0,37,215,0.0,0.0,1.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:25:38 UTC
11.0,36,220,0.0,0.0,1.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:25:43 UTC
11.0,36,225,0.0,0.0,0.9777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:25:48 UTC
11.0,35,230,0.0,0.0,0.9777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:25:53 UTC
11.0,34,235,0.0,0.0,0.9777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:25:58 UTC
11.0,34,240,0.0,0.0,0.9777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:26:03 UTC
11.0,33,245,0.0,0.0,0.9777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:26:08 UTC
11.0,32,250,0.0,0.0,0.9777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:26:13 UTC
11.0,32,255,0.0,0.0,0.9777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:26:18 UTC
11.0,31,260,0.0,0.0,0.9777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:26:23 UTC
11.0,30,265,0.0,0.0,0.9777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:26:28 UTC
11.0,31,270,0.0,0.0,0.9777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:26:33 UTC
11.0,32,275,0.0,0.0,0.9777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:26:38 UTC
11.0,32,280,0.0,0.0,0.9777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:26:43 UTC
11.0,32,285,0.0,0.0,0.9565217,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:26:48 UTC
11.0,33,290,0.0,0.0,0.9565217,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:26:53 UTC
11.0,33,295,0.0,0.0,0.9565217,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:26:58 UTC
11.0,33,300,0.0,0.0,0.9565217,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:27:03 UTC
12.0,34,305,0.0,0.0,0.9622642,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:27:08 UTC
13.0,34,310,0.0,0.0,0.8965517,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:27:13 UTC
13.0,35,315,0.0,0.0,0.8965517,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:27:18 UTC
13.0,34,320,0.0,0.0,0.8965517,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:27:23 UTC
13.0,34,325,0.0,0.0,0.8813559,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:27:28 UTC
13.0,34,330,0.0,0.0,0.8813559,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:27:33 UTC
13.0,34,335,0.0,0.0,0.8813559,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:27:38 UTC
13.0,33,340,0.0,0.0,0.8813559,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:27:43 UTC
13.0,33,345,0.0,0.0,0.8813559,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:27:48 UTC
13.0,33,350,0.0,0.0,0.8666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:27:53 UTC
13.0,32,355,0.0,0.0,0.8666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:27:58 UTC
13.0,32,360,0.0,0.0,0.8666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:28:03 UTC
13.0,31,365,0.0,0.0,0.8666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTI3MTAsImp0aSI6IjEzOWYwYzlhLWZiZGEtNGY4MS1hZjAwLWQwYzEwNDExYTI1OSJ9.,2023-08-11 11:28:08 UTC
0.0,3,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTM0MTIsImp0aSI6IjkzMDgxMGNiLTgyZWEtNGQxNC05NTQ4LTMxNDkxNTBkMGU4ZiJ9.,2023-08-11 11:32:07 UTC
2.0,18,10,0.0,0.0,1.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTM0MTIsImp0aSI6IjkzMDgxMGNiLTgyZWEtNGQxNC05NTQ4LTMxNDkxNTBkMGU4ZiJ9.,2023-08-11 11:32:12 UTC
2.0,24,15,0.0,0.0,1.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTM0MTIsImp0aSI6IjkzMDgxMGNiLTgyZWEtNGQxNC05NTQ4LTMxNDkxNTBkMGU4ZiJ9.,2023-08-11 11:32:17 UTC
4.0,43,20,0.0,0.0,0.8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTM0MTIsImp0aSI6IjkzMDgxMGNiLTgyZWEtNGQxNC05NTQ4LTMxNDkxNTBkMGU4ZiJ9.,2023-08-11 11:32:22 UTC
5.0,55,25,0.0,0.0,0.8333333,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTM0MTIsImp0aSI6IjkzMDgxMGNiLTgyZWEtNGQxNC05NTQ4LTMxNDkxNTBkMGU4ZiJ9.,2023-08-11 11:32:27 UTC
5.0,56,30,1.0,15.0,0.8333333,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTM0MTIsImp0aSI6IjkzMDgxMGNiLTgyZWEtNGQxNC05NTQ4LTMxNDkxNTBkMGU4ZiJ9.,2023-08-11 11:32:32 UTC
5.0,61,35,1.0,15.0,0.8333333,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTM0MTIsImp0aSI6IjkzMDgxMGNiLTgyZWEtNGQxNC05NTQ4LTMxNDkxNTBkMGU4ZiJ9.,2023-08-11 11:32:37 UTC
5.0,75,40,2.0,30.0,0.8333333,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTM0MTIsImp0aSI6IjkzMDgxMGNiLTgyZWEtNGQxNC05NTQ4LTMxNDkxNTBkMGU4ZiJ9.,2023-08-11 11:32:42 UTC
5.0,80,45,5.0,75.0,0.8333333,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTM0MTIsImp0aSI6IjkzMDgxMGNiLTgyZWEtNGQxNC05NTQ4LTMxNDkxNTBkMGU4ZiJ9.,2023-08-11 11:32:47 UTC
0.0,1,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:48:08 UTC
2.0,8,10,2.0,30.0,0.8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:48:13 UTC
3.0,16,15,2.0,30.0,0.75,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:48:18 UTC
3.0,19,20,2.0,30.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:48:23 UTC
3.0,20,25,2.0,30.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:48:28 UTC
3.0,20,30,2.0,30.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:48:33 UTC
3.0,20,35,2.0,30.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:48:38 UTC
5.0,28,40,4.0,60.0,0.7692308,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:48:43 UTC
5.0,28,45,4.0,60.0,0.7692308,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:48:48 UTC
5.0,29,50,4.0,60.0,0.7692308,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:48:53 UTC
6.0,37,55,4.0,60.0,0.7105263,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:48:58 UTC
8.0,49,60,5.0,75.0,0.6037736,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:49:03 UTC
8.0,59,65,5.0,75.0,0.5517241,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:49:08 UTC
9.0,58,70,5.0,75.0,0.5142857,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:49:13 UTC
9.0,62,75,5.0,75.0,0.5142857,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:49:18 UTC
9.0,58,80,5.0,75.0,0.5142857,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:49:23 UTC
10.0,60,85,5.0,75.0,0.5128205,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:49:28 UTC
10.0,57,90,5.0,75.0,0.5128205,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:49:33 UTC
11.0,58,95,5.0,75.0,0.5301205,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:49:38 UTC
12.0,59,100,5.0,75.0,0.5217391,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:49:43 UTC
14.0,63,105,5.0,75.0,0.5333334,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:49:48 UTC
15.0,63,110,5.0,75.0,0.5217391,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:49:53 UTC
15.0,64,115,5.0,75.0,0.5217391,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:49:58 UTC
16.0,66,120,6.0,90.0,0.5245901,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:50:03 UTC
16.0,64,125,6.0,90.0,0.5245901,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:50:08 UTC
16.0,62,130,6.0,90.0,0.5245901,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:50:13 UTC
17.0,61,135,6.0,90.0,0.5151515,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:50:18 UTC
18.0,67,140,6.0,90.0,0.5106383,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:50:23 UTC
18.0,65,145,6.0,90.0,0.5106383,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:50:28 UTC
18.0,63,150,6.0,90.0,0.5104895,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:50:33 UTC
20.0,67,155,6.0,90.0,0.5031447,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:50:38 UTC
22.0,70,160,6.0,90.0,0.4971751,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:50:43 UTC
22.0,72,165,6.0,90.0,0.494382,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NTc5MTMsImp0aSI6ImEzOWE1YjJiLTcxMTItNDY1Yy04MDg2LTAwNjU3YTBlZjY4YSJ9.,2023-08-11 12:50:48 UTC
0.0,3,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjY1OTAsImp0aSI6ImE2NmVjOWU1LTM5ZmMtNDI1NC1iYjU2LWYwOTQxN2ViZmI1NiJ9.,2023-08-11 15:24:08 UTC
0.0,4,10,1.0,15.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjY1OTAsImp0aSI6ImE2NmVjOWU1LTM5ZmMtNDI1NC1iYjU2LWYwOTQxN2ViZmI1NiJ9.,2023-08-11 15:24:13 UTC
1.0,6,15,1.0,15.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjY1OTAsImp0aSI6ImE2NmVjOWU1LTM5ZmMtNDI1NC1iYjU2LWYwOTQxN2ViZmI1NiJ9.,2023-08-11 15:24:18 UTC
1.0,13,20,2.0,30.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjY1OTAsImp0aSI6ImE2NmVjOWU1LTM5ZmMtNDI1NC1iYjU2LWYwOTQxN2ViZmI1NiJ9.,2023-08-11 15:24:23 UTC
2.0,21,25,2.0,30.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjY1OTAsImp0aSI6ImE2NmVjOWU1LTM5ZmMtNDI1NC1iYjU2LWYwOTQxN2ViZmI1NiJ9.,2023-08-11 15:24:28 UTC
2.0,23,30,2.0,30.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjY1OTAsImp0aSI6ImE2NmVjOWU1LTM5ZmMtNDI1NC1iYjU2LWYwOTQxN2ViZmI1NiJ9.,2023-08-11 15:24:33 UTC
0.0,2,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:38:06 UTC
0.0,3,10,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:38:11 UTC
0.0,4,15,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:38:16 UTC
0.0,6,20,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:38:21 UTC
0.0,14,25,1.0,15.0,1.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:38:26 UTC
2.0,23,30,1.0,15.0,1.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:38:31 UTC
3.0,32,35,1.0,15.0,0.9230769,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:38:36 UTC
3.0,39,40,1.0,15.0,0.9230769,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:38:41 UTC
3.0,41,45,1.0,15.0,0.9333333,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:38:46 UTC
4.0,52,50,1.0,15.0,0.9444444,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:38:51 UTC
5.0,66,55,1.0,15.0,0.9583333,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:38:56 UTC
6.0,71,60,1.0,15.0,0.96,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:39:01 UTC
7.0,77,65,2.0,30.0,0.9655172,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:39:06 UTC
9.0,80,70,3.0,45.0,0.972973,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:39:11 UTC
9.0,83,75,3.0,45.0,0.9736842,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:39:16 UTC
13.0,88,80,3.0,45.0,0.9122807,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:39:21 UTC
13.0,99,85,3.0,45.0,0.8965517,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:39:26 UTC
13.0,97,90,3.0,45.0,0.8965517,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NjgxOTgsImp0aSI6IjA4M2NjYjRmLTRiZDUtNDAxOS1iYTczLWJhMjEwYmMxMzFiMiJ9.,2023-08-11 15:39:31 UTC
